system,topic,score
OHSU_RUN2,19,0.5668
OHSU_RUN2,20,0.9375
OHSU_RUN2,21,0.9998
OHSU_RUN2,22,0.872
OHSU_RUN2,23,0.8936
OHSU_RUN2,24,0.7264
OHSU_RUN2,25,0.9998
OHSU_RUN2,26,0.9939
OHSU_RUN2,27,0.337
OHSU_RUN2,28,0.9663
OHSU_RUN2,29,0.9985
OHSU_RUN2,30,1
OHSU_RUN3,1,0.002
OHSU_RUN3,2,1e-04
OHSU_RUN3,3,0
OHSU_RUN3,4,0.0078
OHSU_RUN3,5,0.0021
OHSU_RUN3,6,0.8917
OHSU_RUN3,7,0.2657
OHSU_RUN3,8,0.4906
OHSU_RUN3,9,0.9688
OHSU_RUN3,10,0.498
OHSU_RUN3,11,0.9849
OHSU_RUN3,12,0.9301
OHSU_RUN3,13,0.8853
OHSU_RUN3,14,0.9351
OHSU_RUN3,15,0.0625
OHSU_RUN3,16,0.9837
OHSU_RUN3,17,0.9988
OHSU_RUN3,18,0.5513
OHSU_RUN3,19,0.7437
OHSU_RUN3,20,0.9761
OHSU_RUN3,21,0.8755
OHSU_RUN3,22,0.8649
OHSU_RUN3,23,0.8327
OHSU_RUN3,24,0.8574
OHSU_RUN3,25,0.626
OHSU_RUN3,26,0.8848
OHSU_RUN3,27,0.1292
OHSU_RUN3,28,0.9504
OHSU_RUN3,29,0.9797
OHSU_RUN3,30,0.998
PL2c1.0,1,0.0566
PL2c1.0,2,0.0013
PL2c1.0,3,0.0313
PL2c1.0,4,0.125
PL2c1.0,5,0.0196
PL2c1.0,6,0.0916
PL2c1.0,7,0.6573
PL2c1.0,8,5e-04
PL2c1.0,9,0.9142
PL2c1.0,10,1
PL2c1.0,11,2e-04
PL2c1.0,12,0.7418
PL2c1.0,13,0.7505
PL2c1.0,14,0.9274
PL2c1.0,15,0.125
PL2c1.0,16,0.5173
PL2c1.0,17,0.741
PL2c1.0,18,0.842
PL2c1.0,19,0.7708
PL2c1.0,20,0.2852
PL2c1.0,21,0.834
PL2c1.0,22,0.2757
PL2c1.0,23,0.1275
PL2c1.0,24,0.7505
PL2c1.0,25,0
PL2c1.0,26,0.4703
PL2c1.0,27,0.8882
PL2c1.0,28,0.8745
PL2c1.0,29,0.8197
PL2c1.0,30,0.8708
PL2c1.0_Bo1,1,0.0861
PL2c1.0_Bo1,2,0.0157
PL2c1.0_Bo1,3,1e-04
PL2c1.0_Bo1,4,0
PL2c1.0_Bo1,5,0
PL2c1.0_Bo1,6,0.7889
PL2c1.0_Bo1,7,0.09
PL2c1.0_Bo1,8,0.25
PL2c1.0_Bo1,9,0.8947
PL2c1.0_Bo1,10,1
PL2c1.0_Bo1,11,0.0625
PL2c1.0_Bo1,12,0.748
PL2c1.0_Bo1,13,0.625
PL2c1.0_Bo1,14,0.9173
PL2c1.0_Bo1,15,0.001
PL2c1.0_Bo1,16,0.5215
PL2c1.0_Bo1,17,0.9527
PL2c1.0_Bo1,18,0.8681
PL2c1.0_Bo1,19,0.6873
PL2c1.0_Bo1,20,0.5
PL2c1.0_Bo1,21,0.9057
PL2c1.0_Bo1,22,0.1098
PL2c1.0_Bo1,23,0.082
PL2c1.0_Bo1,24,0.3774
PL2c1.0_Bo1,25,0
PL2c1.0_Bo1,26,0.8446
PL2c1.0_Bo1,27,0.7195
PL2c1.0_Bo1,28,0.75
PL2c1.0_Bo1,29,0.3698
PL2c1.0_Bo1,30,0.9857
PS-r1-bm25all,1,0.9847
PS-r1-bm25all,2,0.4063
PS-r1-bm25all,3,0.2267
PS-r1-bm25all,4,0.9251
PS-r1-bm25all,5,0.8994
PS-r1-bm25all,6,0.9976
PS-r1-bm25all,7,0.6953
PS-r1-bm25all,8,0.9531
PS-r1-bm25all,9,0.0042
PS-r1-bm25all,10,0.9972
PS-r1-bm25all,11,0.1258
PS-r1-bm25all,12,0.9631
PS-r1-bm25all,13,0.9025
PS-r1-bm25all,14,0.9318
PS-r1-bm25all,15,0.6719
PS-r1-bm25all,16,1e-04
PS-r1-bm25all,17,0.3274
PS-r1-bm25all,18,0.0196
PS-r1-bm25all,19,0.7659
PS-r1-bm25all,20,0.969
PS-r1-bm25all,21,0.9779
PS-r1-bm25all,22,0.9708
PS-r1-bm25all,23,0.6487
PS-r1-bm25all,24,0.8383
PS-r1-bm25all,25,0.4651
PS-r1-bm25all,26,0.9662
PS-r1-bm25all,27,0.6328
PS-r1-bm25all,28,0.3149
PS-r1-bm25all,29,0.4824
PS-r1-bm25all,30,0.99
PS-r1-bm25medical,1,0.1099
PS-r1-bm25medical,2,0.8828
PS-r1-bm25medical,3,0.2794
PS-r1-bm25medical,4,0.8507
PS-r1-bm25medical,5,0
PS-r1-bm25medical,6,0.7957
PS-r1-bm25medical,7,0.6875
PS-r1-bm25medical,8,0.3296
PS-r1-bm25medical,9,0.2579
PS-r1-bm25medical,10,0.9632
PS-r1-bm25medical,11,0.3164
PS-r1-bm25medical,12,0.8986
PS-r1-bm25medical,13,0.3789
PS-r1-bm25medical,14,0.9263
PS-r1-bm25medical,15,0.0313
PS-r1-bm25medical,16,0.0156
PS-r1-bm25medical,17,0.4414
PS-r1-bm25medical,18,0.0085
PS-r1-bm25medical,19,0.5313
PS-r1-bm25medical,20,0.9688
PS-r1-bm25medical,21,0.9488
PS-r1-bm25medical,22,0.4689
PS-r1-bm25medical,23,0.5196
PS-r1-bm25medical,24,0.8383
PS-r1-bm25medical,25,0.8111
PS-r1-bm25medical,26,0.9835
PS-r1-bm25medical,27,0.869
PS-r1-bm25medical,28,0.9987
PS-r1-bm25medical,29,0.9199
PS-r1-bm25medical,30,0.9902
PS-r1-bm25none,1,0
PS-r1-bm25none,2,0.5156
PS-r1-bm25none,3,0.063
PS-r1-bm25none,4,0.8507
PS-r1-bm25none,5,0
PS-r1-bm25none,6,0.8215
PS-r1-bm25none,7,0.875
PS-r1-bm25none,8,0.6265
PS-r1-bm25none,9,0.5313
PS-r1-bm25none,10,1
PS-r1-bm25none,11,0.7539
PS-r1-bm25none,12,0.9141
PS-r1-bm25none,13,0.5709
PS-r1-bm25none,14,0.9063
PS-r1-bm25none,15,0.5314
PS-r1-bm25none,16,0.0156
PS-r1-bm25none,17,0
PS-r1-bm25none,18,0.1877
PS-r1-bm25none,19,0.25
PS-r1-bm25none,20,0.9689
PS-r1-bm25none,21,0.9348
PS-r1-bm25none,22,0.4536
PS-r1-bm25none,23,0.0168
PS-r1-bm25none,24,0.8383
PS-r1-bm25none,25,0.8111
PS-r1-bm25none,26,0.921
PS-r1-bm25none,27,0.4951
PS-r1-bm25none,28,0.9987
PS-r1-bm25none,29,0.9199
PS-r1-bm25none,30,0.9902
RMITBFuseM2,1,0.2737
RMITBFuseM2,2,0.9751
RMITBFuseM2,3,0.0324
RMITBFuseM2,4,0.755
RMITBFuseM2,5,0.9163
RMITBFuseM2,6,0.739
RMITBFuseM2,7,0.0043
RMITBFuseM2,8,0
RMITBFuseM2,9,0.5156
RMITBFuseM2,10,0.9946
RMITBFuseM2,11,0.4229
RMITBFuseM2,12,0.8773
RMITBFuseM2,13,0.7852
RMITBFuseM2,14,0.6158
RMITBFuseM2,15,0.4883
RMITBFuseM2,16,0.4532
RMITBFuseM2,17,0.9943
RMITBFuseM2,18,0.8471
RMITBFuseM2,19,0.5945
RMITBFuseM2,20,0.1577
RMITBFuseM2,21,0.8015
RMITBFuseM2,22,0.0115
RMITBFuseM2,23,0.04
RMITBFuseM2,24,0.7739
RMITBFuseM2,25,0.0762
RMITBFuseM2,26,0.4228
RMITBFuseM2,27,0.7385
RMITBFuseM2,28,0.999
RMITBFuseM2,29,0.7408
RMITBFuseM2,30,0.9998
RMITBM1,1,0.9775
RMITBM1,2,0.4102
RMITBM1,3,0.3794
RMITBM1,4,0.5629
RMITBM1,5,0.6607
RMITBM1,6,0.9961
RMITBM1,7,0.0703
RMITBM1,8,0.125
RMITBM1,9,0.1517
RMITBM1,10,0.7461
RMITBM1,11,0.5
RMITBM1,12,0.8682
RMITBM1,13,0.7891
RMITBM1,14,0.1274
RMITBM1,15,0.5001
RMITBM1,16,0.5
RMITBM1,17,0.965
RMITBM1,18,0.713
RMITBM1,19,0.0326
RMITBM1,20,1e-04
RMITBM1,21,0.3624
RMITBM1,22,0.9531
RMITBM1,23,0.7188
RMITBM1,24,0.7708
RMITBM1,25,0.9378
RMITBM1,26,0.0165
RMITBM1,27,0.6945
RMITBM1,28,0.8888
RMITBM1,29,0.1806
RMITBM1,30,0.0049
SINEQUA,1,0.8873
SINEQUA,2,0.9024
SINEQUA,3,0.0161
SINEQUA,4,0.1255
SINEQUA,5,0.4381
SINEQUA,6,0.7387
SINEQUA,7,0.0335
SINEQUA,8,0.9063
SINEQUA,9,0.1048
SINEQUA,10,0.7302
SINEQUA,11,0.2671
SINEQUA,12,0.7719
SINEQUA,13,0.0625
SINEQUA,14,0.377
SINEQUA,15,0.5
SINEQUA,16,0.002
SINEQUA,17,0.9354
SINEQUA,18,0.9274
SINEQUA,19,0.0088
SINEQUA,20,0.8323
SINEQUA,21,0.4654
SINEQUA,22,0.9221
SINEQUA,23,0.8511
SINEQUA,24,0.8065
SINEQUA,25,0.2022
SINEQUA,26,0.6702
SINEQUA,27,0.75
SINEQUA,28,0.8114
SINEQUA,29,0.3271
SINEQUA,30,0.9838
SinequaR1_1,1,0.2661
SinequaR1_1,2,0.526
SinequaR1_1,3,0.6563
SinequaR1_1,4,0
SinequaR1_1,5,0.7033
SinequaR1_1,6,0.7508
SinequaR1_1,7,0.0254
SinequaR1_1,8,0.8303
SinequaR1_1,9,0.7813
SinequaR1_1,10,0.9999
SinequaR1_1,11,0.0078
SinequaR1_1,12,0.3819
SinequaR1_1,13,0
SinequaR1_1,14,0.1968
SinequaR1_1,15,0.0078
SinequaR1_1,16,0
SinequaR1_1,17,0.8729
SinequaR1_1,18,0.9374
SinequaR1_1,19,0.5
SinequaR1_1,20,0.5625
SinequaR1_1,21,0.3226
SinequaR1_1,22,0.5163
SinequaR1_1,23,0.5636
SinequaR1_1,24,0.1046
SinequaR1_1,25,0
SinequaR1_1,26,0.507
SinequaR1_1,27,0.127
SinequaR1_1,28,0.6865
SinequaR1_1,29,0.809
SinequaR1_1,30,0.9682
SinequaR1_2,1,0.5002
SinequaR1_2,2,0.4421
SinequaR1_2,3,0.0669
SinequaR1_2,4,0
SinequaR1_2,5,0.4415
SinequaR1_2,6,0.9845
SinequaR1_2,7,0.5639
SinequaR1_2,8,0.8134
SinequaR1_2,9,0.8444
SinequaR1_2,10,0.9642
SinequaR1_2,11,0.2208
SinequaR1_2,12,0.585
SinequaR1_2,13,0.0781
SinequaR1_2,14,0.6876
SinequaR1_2,15,0.5312
SinequaR1_2,16,0
SinequaR1_2,17,0.9367
SinequaR1_2,18,0.9598
SinequaR1_2,19,0.0156
SinequaR1_2,20,0.8986
SinequaR1_2,21,0.9877
SinequaR1_2,22,0.8867
SinequaR1_2,23,0.4317
SinequaR1_2,24,0.6851
SinequaR1_2,25,0.9693
SinequaR1_2,26,0.9027
SinequaR1_2,27,0.7522
SinequaR1_2,28,0.871
SinequaR1_2,29,0.578
SinequaR1_2,30,0.9969
T5R1,1,0.3029
T5R1,2,0.995
T5R1,3,0.0078
T5R1,4,0.75
T5R1,5,0.0391
T5R1,6,0.8547
T5R1,7,0.6922
T5R1,8,0.2521
T5R1,9,0.8369
T5R1,10,0.9922
T5R1,11,0.3867
T5R1,12,0.9562
T5R1,13,0.9107
T5R1,14,0.376
T5R1,15,0.7812
T5R1,16,0.8633
T5R1,17,0.8079
T5R1,18,0.7473
T5R1,19,0.5
T5R1,20,0.9625
T5R1,21,0.498
T5R1,22,0.9046
T5R1,23,0.6486
T5R1,24,0.9862
T5R1,25,0.9999
T5R1,26,0.9943
T5R1,27,0.9744
T5R1,28,0.8115
T5R1,29,0.8996
T5R1,30,0.9987
T5R3,1,0.7861
T5R3,2,0.9645
T5R3,3,0.2657
T5R3,4,0.5
T5R3,5,0.7501
T5R3,6,0.8424
T5R3,7,0.8612
T5R3,8,0.5
T5R3,9,0.8389
T5R3,10,0.9843
T5R3,11,0.5325
T5R3,12,0.2105
T5R3,13,0.7833
T5R3,14,0.5631
T5R3,15,0.8125
T5R3,16,0.7482
T5R3,17,0.7053
T5R3,18,0.997
T5R3,19,0.25
T5R3,20,0.9909
T5R3,21,0.9988
T5R3,22,0.3576
T5R3,23,0.7207
T5R3,24,0.993
T5R3,25,0.125
T5R3,26,0.8273
T5R3,27,0.967
T5R3,28,0.9936
T5R3,29,0.7821
T5R3,30,0.9801
TU_Vienna_TKL_1,1,0.2856
TU_Vienna_TKL_1,2,0.7441
TU_Vienna_TKL_1,3,0.2384
TU_Vienna_TKL_1,4,0.1299
TU_Vienna_TKL_1,5,0.1333
TU_Vienna_TKL_1,6,0.2778
TU_Vienna_TKL_1,7,0.583
TU_Vienna_TKL_1,8,0.5033
TU_Vienna_TKL_1,9,0.5728
TU_Vienna_TKL_1,10,0.9531
TU_Vienna_TKL_1,11,0.1421
TU_Vienna_TKL_1,12,0.993
TU_Vienna_TKL_1,13,0.7972
TU_Vienna_TKL_1,14,0.1002
TU_Vienna_TKL_1,15,0.3594
TU_Vienna_TKL_1,16,0.1643
TU_Vienna_TKL_1,17,0.9231
TU_Vienna_TKL_1,18,0.9851
TU_Vienna_TKL_1,19,0.5938
TU_Vienna_TKL_1,20,0.9068
TU_Vienna_TKL_1,21,0.0157
TU_Vienna_TKL_1,22,0.6939
TU_Vienna_TKL_1,23,0.375
TU_Vienna_TKL_1,24,0.9567
TU_Vienna_TKL_1,25,0.5596
TU_Vienna_TKL_1,26,0.187
TU_Vienna_TKL_1,27,0.1914
TU_Vienna_TKL_1,28,0.781
TU_Vienna_TKL_1,29,0.8744
TU_Vienna_TKL_1,30,0.8188
TU_Vienna_TKL_2,1,0.0656
TU_Vienna_TKL_2,2,0.0318
TU_Vienna_TKL_2,3,0.8907
TU_Vienna_TKL_2,4,0.0054
TU_Vienna_TKL_2,5,0.6875
TU_Vienna_TKL_2,6,0.3763
TU_Vienna_TKL_2,7,0.5625
TU_Vienna_TKL_2,8,0.0316
TU_Vienna_TKL_2,9,0.9761
TU_Vienna_TKL_2,10,0.998
TU_Vienna_TKL_2,11,0.0079
TU_Vienna_TKL_2,12,0.7497
TU_Vienna_TKL_2,13,0.1494
TU_Vienna_TKL_2,14,0.2249
TU_Vienna_TKL_2,15,0.1953
TU_Vienna_TKL_2,16,0.4067
TU_Vienna_TKL_2,17,0.5704
TU_Vienna_TKL_2,18,0.8924
TU_Vienna_TKL_2,19,1e-04
TU_Vienna_TKL_2,20,0.8497
TU_Vienna_TKL_2,21,0.0667
TU_Vienna_TKL_2,22,0.4976
TU_Vienna_TKL_2,23,0.9434
TU_Vienna_TKL_2,24,0.9956
TU_Vienna_TKL_2,25,0.7501
TU_Vienna_TKL_2,26,0.0568
TU_Vienna_TKL_2,27,0.0781
TU_Vienna_TKL_2,28,0.9997
TU_Vienna_TKL_2,29,0.9908
TU_Vienna_TKL_2,30,0.3667
Technion-JPD,1,0.3684
Technion-JPD,2,0.3486
Technion-JPD,3,5e-04
Technion-JPD,4,0.0022
Technion-JPD,5,0.5196
Technion-JPD,6,0.9201
Technion-JPD,7,0.51
Technion-JPD,8,0.0078
Technion-JPD,9,0.8555
Technion-JPD,10,0.9989
Technion-JPD,11,0.5
Technion-JPD,12,0.9967
Technion-JPD,13,0.6685
Technion-JPD,14,0.8828
Technion-JPD,15,0.501
Technion-JPD,16,0.732
Technion-JPD,17,0.9598
Technion-JPD,18,0.8649
Technion-JPD,19,0.6617
Technion-JPD,20,0.0235
Technion-JPD,21,0.7344
Technion-JPD,22,0.9712
Technion-JPD,23,0.8445
Technion-JPD,24,0.8129
Technion-JPD,25,0.1602
Technion-JPD,26,0.7667
Technion-JPD,27,0.9271
Technion-JPD,28,0.874
Technion-JPD,29,0.9951
Technion-JPD,30,0.9951
Technion-MEDMM,1,0.2405
Technion-MEDMM,2,0.8466
Technion-MEDMM,3,0.0627
Technion-MEDMM,4,0
Technion-MEDMM,5,0.0029
Technion-MEDMM,6,0.9966
Technion-MEDMM,7,0.385
Technion-MEDMM,8,0
Technion-MEDMM,9,0.7115
Technion-MEDMM,10,0.998
Technion-MEDMM,11,0.506
Technion-MEDMM,12,0.9868
Technion-MEDMM,13,0.4392
Technion-MEDMM,14,0.8995
Technion-MEDMM,15,0.2511
Technion-MEDMM,16,0.5592
Technion-MEDMM,17,0.9988
Technion-MEDMM,18,0.835
Technion-MEDMM,19,0.8487
Technion-MEDMM,20,0.1272
Technion-MEDMM,21,0.43
Technion-MEDMM,22,0.9301
Technion-MEDMM,23,0.7463
Technion-MEDMM,24,0.9754
Technion-MEDMM,25,0.6431
Technion-MEDMM,26,0.7517
Technion-MEDMM,27,0.936
Technion-MEDMM,28,0.9335
Technion-MEDMM,29,0.863
Technion-MEDMM,30,0.9829
Technion-RRF,1,0.4808
Technion-RRF,2,0.9415
Technion-RRF,3,0.0156
Technion-RRF,4,2e-04
Technion-RRF,5,0.1328
Technion-RRF,6,0.9448
Technion-RRF,7,0.5435
Technion-RRF,8,0.002
Technion-RRF,9,0.8243
Technion-RRF,10,0.9922
Technion-RRF,11,0.2559
Technion-RRF,12,0.9962
Technion-RRF,13,0.5577
Technion-RRF,14,0.9063
Technion-RRF,15,0.5042
Technion-RRF,16,0.7288
Technion-RRF,17,0.9958
Technion-RRF,18,0.8431
Technion-RRF,19,0.6837
Technion-RRF,20,0.0664
Technion-RRF,21,0.5953
Technion-RRF,22,0.9571
Technion-RRF,23,0.915
Technion-RRF,24,0.9221
Technion-RRF,25,0.2622
Technion-RRF,26,0.7502
Technion-RRF,27,0.9217
Technion-RRF,28,0.7499
Technion-RRF,29,0.9828
Technion-RRF,30,0.9684
UB_NLP_RUN_1,1,2e-04
UB_NLP_RUN_1,2,0.0024
UB_NLP_RUN_1,3,0.125
UB_NLP_RUN_1,4,0.0547
UB_NLP_RUN_1,5,0.4378
UB_NLP_RUN_1,6,0.7268
UB_NLP_RUN_1,7,0.7501
UB_NLP_RUN_1,8,0.094
UB_NLP_RUN_1,9,0.6875
UB_NLP_RUN_1,10,0.7995
UB_NLP_RUN_1,11,0.0081
UB_NLP_RUN_1,12,0.6099
UB_NLP_RUN_1,13,0.7269
UB_NLP_RUN_1,14,0.001
UB_NLP_RUN_1,15,0.1329
UB_NLP_RUN_1,16,0.7954
UB_NLP_RUN_1,17,0.6611
UB_NLP_RUN_1,18,0.0088
UB_NLP_RUN_1,19,0.0625
UB_NLP_RUN_1,20,0.0625
UB_NLP_RUN_1,21,0.2502
UB_NLP_RUN_1,22,0.9852
UB_NLP_RUN_1,23,0.0361
UB_NLP_RUN_1,24,0.0313
UB_NLP_RUN_1,25,0.7422
UB_NLP_RUN_1,26,0.4065
UB_NLP_RUN_1,27,0.3125
UB_NLP_RUN_1,28,0.375
UB_NLP_RUN_1,29,0.8051
UB_NLP_RUN_1,30,4e-04
UIUC_DMG_setrank,1,0.7603
UIUC_DMG_setrank,2,0.5001
UIUC_DMG_setrank,3,0.5989
UIUC_DMG_setrank,4,0.0736
UIUC_DMG_setrank,5,0.4771
UIUC_DMG_setrank,6,0.6484
UIUC_DMG_setrank,7,0.9648
UIUC_DMG_setrank,8,0.1259
UIUC_DMG_setrank,9,0.969
UIUC_DMG_setrank,10,0.9998
UIUC_DMG_setrank,11,0.129
UIUC_DMG_setrank,12,0.996
UIUC_DMG_setrank,13,0.0869
UIUC_DMG_setrank,14,0.8145
UIUC_DMG_setrank,15,0.5
UIUC_DMG_setrank,16,0.0078
UIUC_DMG_setrank,17,0.984
UIUC_DMG_setrank,18,0.9387
UIUC_DMG_setrank,19,0.501
UIUC_DMG_setrank,20,0.96
UIUC_DMG_setrank,21,0.7836
UIUC_DMG_setrank,22,0.628
UIUC_DMG_setrank,23,0.9747
UIUC_DMG_setrank,24,0.9193
UIUC_DMG_setrank,25,0.055
UIUC_DMG_setrank,26,0.6148
UIUC_DMG_setrank,27,0.3088
UIUC_DMG_setrank,28,0.9997
UIUC_DMG_setrank,29,0.4205
UIUC_DMG_setrank,30,0.9988
UIUC_DMG_setrank_re,1,0.8966
UIUC_DMG_setrank_re,2,0.7505
UIUC_DMG_setrank_re,3,0.9143
UIUC_DMG_setrank_re,4,0.1199
UIUC_DMG_setrank_re,5,0.0156
UIUC_DMG_setrank_re,6,0.9941
UIUC_DMG_setrank_re,7,0.963
UIUC_DMG_setrank_re,8,0.2034
UIUC_DMG_setrank_re,9,0.985
UIUC_DMG_setrank_re,10,0.9999
UIUC_DMG_setrank_re,11,0.5627
UIUC_DMG_setrank_re,12,0.9975
UIUC_DMG_setrank_re,13,0.3438
UIUC_DMG_setrank_re,14,0.7266
UIUC_DMG_setrank_re,15,0.0469
UIUC_DMG_setrank_re,16,0.0782
UIUC_DMG_setrank_re,17,0.9961
UIUC_DMG_setrank_re,18,0.9965
UIUC_DMG_setrank_re,19,0.5078
UIUC_DMG_setrank_re,20,0.9367
UIUC_DMG_setrank_re,21,0.9374
UIUC_DMG_setrank_re,22,0.5387
UIUC_DMG_setrank_re,23,0.9923
UIUC_DMG_setrank_re,24,0.9608
UIUC_DMG_setrank_re,25,0.2773
UIUC_DMG_setrank_re,26,0.9511
UIUC_DMG_setrank_re,27,0.997
UIUC_DMG_setrank_re,28,0.996
UIUC_DMG_setrank_re,29,0.7156
UIUC_DMG_setrank_re,30,0.9989
UIUC_DMG_setrank_ret,1,0.9924
UIUC_DMG_setrank_ret,2,0.8523
UIUC_DMG_setrank_ret,3,0.9453
UIUC_DMG_setrank_ret,4,0.9771
UIUC_DMG_setrank_ret,5,0.1888
UIUC_DMG_setrank_ret,6,0.9998
UIUC_DMG_setrank_ret,7,0.7168
UIUC_DMG_setrank_ret,8,0.3679
UIUC_DMG_setrank_ret,9,0.998
UIUC_DMG_setrank_ret,10,0.9999
UIUC_DMG_setrank_ret,11,0.1096
UIUC_DMG_setrank_ret,12,0.4999
UIUC_DMG_setrank_ret,13,0.6484
UIUC_DMG_setrank_ret,14,0.4494
UIUC_DMG_setrank_ret,15,0.2666
UIUC_DMG_setrank_ret,16,0.1252
UIUC_DMG_setrank_ret,17,0.9374
UIUC_DMG_setrank_ret,18,0.9986
UIUC_DMG_setrank_ret,19,0.2656
UIUC_DMG_setrank_ret,20,0.619
UIUC_DMG_setrank_ret,21,0.9996
UIUC_DMG_setrank_ret,22,0.5311
UIUC_DMG_setrank_ret,23,0.9976
UIUC_DMG_setrank_ret,24,0.748
UIUC_DMG_setrank_ret,25,0.164
UIUC_DMG_setrank_ret,26,0.9992
UIUC_DMG_setrank_ret,27,0.9917
UIUC_DMG_setrank_ret,28,0.9687
UIUC_DMG_setrank_ret,29,0.8887
UIUC_DMG_setrank_ret,30,0.999
UIowaS_Run1,1,0.9889
UIowaS_Run1,2,0.7017
UIowaS_Run1,3,0.09
UIowaS_Run1,4,0.1563
UIowaS_Run1,5,0.486
UIowaS_Run1,6,0.7167
UIowaS_Run1,7,0.2054
UIowaS_Run1,8,0.002
UIowaS_Run1,9,0
UIowaS_Run1,10,1
UIowaS_Run1,11,0.75
UIowaS_Run1,12,0.7757
UIowaS_Run1,13,0.0081
UIowaS_Run1,14,0.2479
UIowaS_Run1,15,0.9326
UIowaS_Run1,16,0.4973
UIowaS_Run1,17,0.9686
UIowaS_Run1,18,0.8502
UIowaS_Run1,19,0
UIowaS_Run1,20,0.9387
UIowaS_Run1,21,0.9993
UIowaS_Run1,22,0.9903
UIowaS_Run1,23,0.9346
UIowaS_Run1,24,0.3894
UIowaS_Run1,25,0.3287
UIowaS_Run1,26,0.903
UIowaS_Run1,27,0.6491
UIowaS_Run1,28,0.998
UIowaS_Run1,29,0.9518
UIowaS_Run1,30,0.9994
UIowaS_Run2,1,0.9735
UIowaS_Run2,2,0.7385
UIowaS_Run2,3,0.0083
UIowaS_Run2,4,0.2578
UIowaS_Run2,5,0.6594
UIowaS_Run2,6,0.7328
UIowaS_Run2,7,0.395
UIowaS_Run2,8,0.001
UIowaS_Run2,9,0
UIowaS_Run2,10,1
UIowaS_Run2,11,0.2813
UIowaS_Run2,12,0.7299
UIowaS_Run2,13,0.0044
UIowaS_Run2,14,0.7303
UIowaS_Run2,15,0.962
UIowaS_Run2,16,0.4954
UIowaS_Run2,17,0.9955
UIowaS_Run2,18,0.872
UIowaS_Run2,19,0.0313
UIowaS_Run2,20,0.9376
UIowaS_Run2,21,0.9918
UIowaS_Run2,22,0.941
UIowaS_Run2,23,0.9805
UIowaS_Run2,24,0.2107
UIowaS_Run2,25,0.1928
UIowaS_Run2,26,0.9836
UIowaS_Run2,27,0.493
UIowaS_Run2,28,0.9838
UIowaS_Run2,29,0.9581
UIowaS_Run2,30,0.9998
UIowaS_Run3,1,0.8369
UIowaS_Run3,2,0.7488
UIowaS_Run3,3,0.0137
UIowaS_Run3,4,0.0322
UIowaS_Run3,5,0.4925
UIowaS_Run3,6,0.9774
UIowaS_Run3,7,0.9144
UIowaS_Run3,8,0.001
UIowaS_Run3,9,0
UIowaS_Run3,10,1
UIowaS_Run3,11,0.375
UIowaS_Run3,12,0.7306
UIowaS_Run3,13,0.0098
UIowaS_Run3,14,0.9177
UIowaS_Run3,15,0.9861
UIowaS_Run3,16,0.493
UIowaS_Run3,17,0.7499
UIowaS_Run3,18,0.8724
UIowaS_Run3,19,0.0625
UIowaS_Run3,20,0.9688
UIowaS_Run3,21,0.9918
UIowaS_Run3,22,0.4658
UIowaS_Run3,23,0.9591
UIowaS_Run3,24,0.4018
UIowaS_Run3,25,0.1764
UIowaS_Run3,26,0.9957
UIowaS_Run3,27,0.9371
UIowaS_Run3,28,0.9687
UIowaS_Run3,29,0.9347
UIowaS_Run3,30,0.998
UP-cqqrnd1,1,0.3165
UP-cqqrnd1,2,0.3321
UP-cqqrnd1,3,3e-04
UP-cqqrnd1,4,7e-04
UP-cqqrnd1,5,0.3772
UP-cqqrnd1,6,0.9843
UP-cqqrnd1,7,0.4141
UP-cqqrnd1,8,1e-04
UP-cqqrnd1,9,0
UP-cqqrnd1,10,0.4976
UP-cqqrnd1,11,0.0338
UP-cqqrnd1,12,0.8279
UP-cqqrnd1,13,0.3346
UP-cqqrnd1,14,0.9205
UP-cqqrnd1,15,0.8789
UP-cqqrnd1,16,0.9745
UP-cqqrnd1,17,0.9648
UP-cqqrnd1,18,0.9006
UP-cqqrnd1,19,0.8928
UP-cqqrnd1,20,0.5159
UP-cqqrnd1,21,0.7833
UP-cqqrnd1,22,0.9541
UP-cqqrnd1,23,0.997
UP-cqqrnd1,24,0.9912
UP-cqqrnd1,25,0.9895
UP-cqqrnd1,26,0.7066
UP-cqqrnd1,27,0.936
UP-cqqrnd1,28,0.75
UP-cqqrnd1,29,0.9609
UP-cqqrnd1,30,0.9998
UP-rrf5rnd1,1,0.2813
UP-rrf5rnd1,2,0.5031
UP-rrf5rnd1,3,0.0628
UP-rrf5rnd1,4,0.5003
UP-rrf5rnd1,5,0.9445
UP-rrf5rnd1,6,0.4668
UP-rrf5rnd1,7,0.457
UP-rrf5rnd1,8,0.5364
UP-rrf5rnd1,9,0.3607
UP-rrf5rnd1,10,0.4999
UP-rrf5rnd1,11,0.8013
UP-rrf5rnd1,12,0.995
UP-rrf5rnd1,13,0.7428
UP-rrf5rnd1,14,0.9605
UP-rrf5rnd1,15,0.625
UP-rrf5rnd1,16,0.9888
UP-rrf5rnd1,17,0.9684
UP-rrf5rnd1,18,0.6599
UP-rrf5rnd1,19,0
UP-rrf5rnd1,20,0.9937
UP-rrf5rnd1,21,0.7036
UP-rrf5rnd1,22,0.7427
UP-rrf5rnd1,23,0.9212
UP-rrf5rnd1,24,0.9968
UP-rrf5rnd1,25,0.9144
